user_id,song_id,listen_count,timestamp,interaction,genres,hashtag
16,123,2,2024-05-15 03:42:23.175485,1,"['Grunge', 'Latin', 'Dancehall', 'Gospel', 'EDM', 'Reggae', 'Emo', 'Punk', 'Country', 'Trap', 'House', 'R&B', 'Disco', 'Hip-Hop', 'Acoustic', 'Ska', 'World', 'Jazz']","#RawEmotions,#CurrentMood,#InnerPeace,#MusicMood"
92,90,1,2025-01-12 04:17:23.175488,2,"['EDM', 'Trance', 'Indie', 'Latin']","#ViralSound,#Heartbreak,#MusicMood,#SadBoyHours,#Relatable,#AloneButNotLonely,#MusicTherapy,#LateNightVibes,#CurrentMood,#HealingThroughMusic,#StoryOfMyLife,#OnMyMind,#MusicToFeelTo,#CryingInTheClub"
28,57,1,2024-08-26 04:55:23.175492,-1,"['DrumAndBass', 'Indie', 'Metal', 'World', 'Trap', 'Alternative', 'Gospel', 'Funk', 'House', 'R&B', 'Blues', 'Folk', 'Electronic', 'Disco']","#SelfReflection,#Soulful,#AloneButNotLonely,#MusicTherapy,#MusicToFeelTo,#LostInThought,#InnerPeace,#ChillVibes"
18,162,1,2024-07-05 05:45:23.175501,1,"['Acoustic', 'Trap', 'Metal']","#FeelsTrain,#TikTokViral,#FeelingsMatter,#InMyFeelings,#OnMyMind,#Mood,#DeepThoughts,#InnerPeace,#CryingInTheClub,#RawEmotions,#ViralSound,#ChillVibes,#LostAndFound,#JustVibing,#StoryOfMyLife"
33,468,1,2024-02-21 12:29:23.175505,2,"['Alternative', 'Blues', 'Grunge', 'Reggae', 'Lo-fi', 'Synthwave', 'Afrobeats', 'DrumAndBass']","#RawEmotions,#SelfReflection,#LostInThought,#Heartbreak,#CurrentMood,#AloneButNotLonely,#Dreamy,#Relatable,#StoryOfMyLife,#CryingInTheClub,#Mood,#InnerPeace,#MusicTherapy,#FeelingsMatter,#LostAndFound"
29,476,1,2024-11-27 21:07:23.175508,-1,"['Acoustic', 'Disco', 'Techno', 'DrumAndBass', 'Chillstep', 'Country', 'Dubstep', 'Hip-Hop', 'EDM', 'Pop', 'Trance', 'Classical']","#Heartbreak,#MusicTherapy,#InMyFeelings,#JustVibing,#FeelsTrain,#ViralSound"
76,197,3,2024-05-04 17:26:23.175511,-1,"['Country', 'Punk']","#LostAndFound,#FeelingsMatter"
85,229,3,2024-06-08 23:09:23.175514,-1,"['Afrobeats', 'Pop', 'Lo-fi', 'DrumAndBass', 'Punk', 'Opera', 'Metal', 'World', 'Ska', 'Chillstep', 'Ambient', 'R&B', 'Hip-Hop', 'Soul', 'Trance', 'Latin']","#StoryOfMyLife,#JustVibing,#FeelingsMatter,#BrokenHeart,#Emotional,#AloneButNotLonely,#RawEmotions,#MusicTherapy,#ViralSound,#Relatable,#Heartbreak,#Soulful,#LifeFeels,#OnMyMind"
56,358,2,2024-02-06 12:47:23.175518,1,"['Punk', 'Opera', 'Trance', 'Gospel', 'Trap', 'Electronic']","#AloneButNotLonely,#FeelingsMatter,#Mood,#InnerPeace"
75,273,1,2024-06-02 02:10:23.175521,-1,['Emo'],"#CryingInTheClub,#LostAndFound,#BrokenHeart,#SelfReflection"
90,362,3,2024-06-26 22:32:23.175524,-1,"['Trance', 'Latin', 'Electronic', 'Acoustic', 'Alternative', 'Chillstep', 'Indie', 'Trap']","#Relatable,#Soulful,#LostInThought,#MusicMood,#Heartbreak,#LateNightVibes,#SelfReflection,#LifeFeels,#SadBoyHours,#Mood,#InMyFeelings,#LostAndFound,#StoryOfMyLife,#InnerPeace"
49,89,2,2024-12-04 01:17:23.175530,-1,['Soul'],"#FeelsTrain,#Heartbreak,#LostAndFound,#ViralSound,#SadBoyHours,#LoveSong,#MusicMood,#LostInThought,#Emotional"
79,176,1,2024-09-14 05:09:23.175534,-1,"['Synthwave', 'Grunge', 'Classical', 'Hip-Hop', 'Jazz', 'Techno', 'Emo', 'Country', 'Folk', 'K-Pop', 'Disco', 'EDM', 'Chillstep', 'Alternative']","#InMyFeelings,#LostAndFound,#Dreamy,#MusicMood,#ChillVibes,#HealingThroughMusic,#SadBoyHours,#JustVibing,#Mood,#FeelingsMatter,#Heartbreak,#Emotional,#MusicTherapy"
92,169,0,2025-01-24 16:31:23.175540,-1,"['DrumAndBass', 'Afrobeats']","#HealingThroughMusic,#RawEmotions,#DeepThoughts,#AloneButNotLonely,#MusicTherapy,#Relatable,#LostAndFound,#CurrentMood,#SelfReflection,#Emotional,#LostInThought,#FeelsTrain,#TikTokViral"
97,177,2,2024-08-10 11:32:23.175543,2,"['Pop', 'Funk', 'Reggae', 'Techno', 'Acoustic', 'Lo-fi', 'Hip-Hop', 'Opera', 'Latin', 'Ska']","#OnMyMind,#Heartbreak,#Dreamy,#FeelsTrain,#LateNightVibes,#Mood"
29,95,0,2024-04-18 08:43:23.175547,-1,"['Gospel', 'Lo-fi', 'Hip-Hop', 'Punk', 'Reggae', 'Country', 'K-Pop', 'Latin', 'Metal', 'Alternative']","#Emotional,#TikTokViral,#Heartbreak,#AloneButNotLonely,#LateNightVibes,#DeepThoughts,#ViralSound,#JustVibing,#Dreamy,#Soulful,#RawEmotions,#LoveSong,#FeelingsMatter,#ChillVibes"
21,228,1,2024-04-25 00:41:23.175550,-1,"['Ambient', 'Jazz', 'Pop', 'K-Pop', 'Synthwave', 'Grunge', 'Afrobeats', 'DrumAndBass', 'Blues']","#Relatable,#LifeFeels,#MusicToFeelTo,#TikTokViral,#CurrentMood,#Dreamy,#InMyFeelings"
20,387,2,2025-01-16 10:25:23.175553,1,"['Gospel', 'Funk', 'Blues', 'Synthwave', 'Classical', 'Alternative', 'Acoustic', 'Country', 'Electronic', 'Trap', 'Ambient', 'Techno', 'DrumAndBass', 'Jazz', 'Afrobeats', 'Soul', 'Pop', 'World', 'Disco']","#Dreamy,#RawEmotions,#ViralSound,#MusicTherapy,#CryingInTheClub,#Soulful,#LateNightVibes,#LostAndFound"
11,233,2,2024-08-12 23:44:23.175556,1,"['Classical', 'Metal', 'Jazz', 'Opera', 'Gospel', 'Dubstep', 'Chillstep', 'Indie', 'Country', 'Funk', 'Alternative', 'House', 'Synthwave', 'EDM', 'R&B']","#HealingThroughMusic,#TikTokViral,#InMyFeelings,#ChillVibes,#RawEmotions,#Dreamy,#StoryOfMyLife,#SelfReflection,#OnMyMind,#ViralSound,#MusicToFeelTo,#FeelingsMatter,#InnerPeace,#Soulful"
95,15,2,2024-11-22 02:55:23.175560,1,"['Rock', 'R&B', 'Folk', 'Punk', 'House', 'Jazz', 'Reggae', 'Ska', 'K-Pop', 'Afrobeats', 'Opera']","#StoryOfMyLife,#MusicMood,#TikTokViral,#MusicTherapy,#SelfReflection,#FeelsTrain,#MusicToFeelTo,#LateNightVibes,#LostAndFound,#OnMyMind,#Soulful,#Emotional,#LifeFeels,#Mood,#LostInThought"
86,486,3,2024-01-27 14:44:23.175563,-1,"['Electronic', 'World', 'Hip-Hop', 'Dubstep', 'House', 'Trance', 'Disco', 'Funk', 'Blues', 'Metal', 'Rock', 'DrumAndBass', 'Ska', 'Classical', 'Folk', 'Grunge']","#HealingThroughMusic,#Heartbreak,#RawEmotions,#Mood,#BrokenHeart,#OnMyMind,#SadBoyHours,#LostAndFound,#Emotional,#FeelingsMatter,#InMyFeelings"
60,24,1,2024-12-17 23:18:23.175566,1,"['Rock', 'Disco', 'Punk', 'Opera', 'Jazz', 'Trance', 'Country', 'Pop', 'Metal', 'Emo', 'Trap', 'Afrobeats', 'Electronic', 'Lo-fi', 'Indie', 'Dancehall']","#MusicTherapy,#SelfReflection,#DeepThoughts,#Relatable,#HealingThroughMusic,#LateNightVibes,#Heartbreak,#SadBoyHours,#BrokenHeart,#TikTokViral,#Soulful"
50,93,0,2024-08-31 18:31:23.175572,1,"['Soul', 'Lo-fi', 'Classical', 'Trap', 'Afrobeats', 'Reggae', 'Jazz', 'Electronic', 'Punk', 'World', 'Alternative', 'Emo', 'House', 'Opera', 'Latin', 'Dubstep']","#FeelsTrain,#LoveSong,#Dreamy,#RawEmotions,#MusicTherapy,#StoryOfMyLife,#DeepThoughts,#Relatable,#ChillVibes,#Heartbreak,#CryingInTheClub,#InMyFeelings,#CurrentMood,#BrokenHeart"
65,201,1,2024-01-31 18:12:23.175579,-1,"['Grunge', 'Trance', 'Classical', 'Dancehall', 'Hip-Hop', 'Soul', 'Opera', 'Folk']","#SelfReflection,#InMyFeelings,#LifeFeels,#MusicMood,#LostInThought,#FeelingsMatter,#TikTokViral,#ChillVibes"
18,6,1,2024-05-27 12:40:23.175582,1,"['Blues', 'Folk']","#Soulful,#InMyFeelings"
9,470,2,2024-11-06 19:28:23.175585,1,"['R&B', 'EDM', 'Classical', 'Synthwave', 'Latin', 'Alternative', 'Electronic', 'Trance', 'Soul', 'Gospel', 'Acoustic', 'Emo', 'Blues', 'DrumAndBass', 'Chillstep']","#Soulful,#MusicTherapy,#InMyFeelings,#FeelsTrain,#MusicToFeelTo"
32,212,1,2024-03-16 10:47:23.175589,-1,"['Grunge', 'Alternative', 'Pop']","#LateNightVibes,#MusicTherapy"
53,245,1,2024-11-29 18:21:23.175595,-1,"['Trance', 'Metal', 'Ska', 'DrumAndBass', 'Soul', 'Punk', 'Classical', 'Opera', 'Acoustic', 'Grunge', 'Electronic', 'Trap', 'Funk', 'Afrobeats', 'EDM', 'K-Pop']","#MusicTherapy,#OnMyMind,#InnerPeace,#LifeFeels,#LoveSong"
32,367,2,2024-10-17 16:08:23.175598,-1,"['Indie', 'Reggae', 'Rock', 'Latin', 'EDM', 'Classical', 'Trance', 'Punk', 'Emo']","#Heartbreak,#HealingThroughMusic,#InMyFeelings,#OnMyMind,#FeelingsMatter,#Relatable,#SadBoyHours,#StoryOfMyLife,#Dreamy,#Mood"
97,496,2,2024-12-09 11:05:23.175601,-1,"['Alternative', 'Lo-fi', 'Trance', 'Electronic', 'Disco', 'Grunge']","#TikTokViral,#FeelsTrain,#LostAndFound,#LoveSong,#LateNightVibes,#InnerPeace,#MusicMood,#SelfReflection,#LifeFeels,#HealingThroughMusic,#MusicToFeelTo"
95,228,1,2024-04-08 00:45:23.175605,-1,"['Ambient', 'Jazz', 'Pop', 'K-Pop', 'Synthwave', 'Grunge', 'Afrobeats', 'DrumAndBass', 'Blues']","#Relatable,#LifeFeels,#MusicToFeelTo,#TikTokViral,#CurrentMood,#Dreamy,#InMyFeelings"
30,472,1,2024-05-12 20:11:23.175608,1,"['EDM', 'House']","#FeelsTrain,#HealingThroughMusic,#Soulful,#MusicTherapy,#LostInThought,#Heartbreak,#StoryOfMyLife,#InMyFeelings,#Dreamy,#OnMyMind"
57,121,1,2024-10-07 14:28:23.175611,1,"['Acoustic', 'Techno', 'Country', 'Ska', 'Metal', 'Classical', 'DrumAndBass']","#LostInThought,#SadBoyHours,#MusicTherapy,#InnerPeace,#TikTokViral,#Dreamy,#Emotional,#RawEmotions"
26,9,1,2024-09-04 12:01:23.175618,2,[],"#StoryOfMyLife,#Soulful,#InnerPeace,#DeepThoughts,#MusicMood,#LateNightVibes,#RawEmotions,#ChillVibes,#Mood,#LostAndFound,#MusicToFeelTo,#OnMyMind,#LifeFeels,#TikTokViral"
46,145,2,2025-01-20 10:33:23.175621,-1,"['Gospel', 'Blues', 'Techno', 'K-Pop', 'Afrobeats', 'EDM', 'Emo', 'Opera', 'Trance', 'Latin', 'Trap', 'Disco', 'Chillstep', 'Dubstep', 'Synthwave', 'World']","#FeelsTrain,#SadBoyHours,#DeepThoughts,#MusicToFeelTo,#LateNightVibes,#FeelingsMatter,#MusicTherapy"
68,124,1,2024-06-06 07:42:23.175624,-1,"['K-Pop', 'EDM', 'R&B', 'Folk', 'House', 'Lo-fi', 'Blues', 'Dancehall', 'Opera', 'Trap', 'Gospel', 'Latin', 'Country', 'Techno', 'Rock', 'Grunge', 'Reggae', 'Disco', 'Afrobeats']","#FeelingsMatter,#InMyFeelings,#DeepThoughts,#SadBoyHours,#StoryOfMyLife,#LostAndFound,#MusicTherapy,#ViralSound,#AloneButNotLonely,#LifeFeels,#BrokenHeart"
55,461,1,2024-11-11 18:50:23.175630,-1,"['Synthwave', 'Jazz', 'Blues', 'Electronic', 'R&B', 'Techno', 'Country']","#JustVibing,#LostInThought,#SadBoyHours,#LoveSong,#Dreamy,#Heartbreak,#InnerPeace,#MusicMood,#MusicTherapy,#ViralSound,#OnMyMind,#InMyFeelings"
32,97,0,2024-09-18 18:44:23.175633,-1,"['Electronic', 'Alternative', 'Classical', 'Disco', 'Soul', 'R&B', 'Hip-Hop', 'Lo-fi', 'Emo', 'Reggae', 'Ska']","#Heartbreak,#AloneButNotLonely,#BrokenHeart,#Emotional,#Relatable,#MusicMood,#LostAndFound"
96,126,1,2024-06-28 09:23:23.175637,1,"['Afrobeats', 'Ambient', 'Hip-Hop', 'Alternative', 'Opera', 'Synthwave', 'Electronic', 'DrumAndBass', 'Disco', 'Indie', 'Trance', 'Rock', 'Ska', 'Jazz']","#LostAndFound,#ViralSound,#Dreamy,#Soulful,#JustVibing,#Emotional"
20,124,2,2024-12-16 05:23:23.175640,1,"['K-Pop', 'EDM', 'R&B', 'Folk', 'House', 'Lo-fi', 'Blues', 'Dancehall', 'Opera', 'Trap', 'Gospel', 'Latin', 'Country', 'Techno', 'Rock', 'Grunge', 'Reggae', 'Disco', 'Afrobeats']","#FeelingsMatter,#InMyFeelings,#DeepThoughts,#SadBoyHours,#StoryOfMyLife,#LostAndFound,#MusicTherapy,#ViralSound,#AloneButNotLonely,#LifeFeels,#BrokenHeart"
2,379,1,2024-05-29 16:11:23.175643,-1,"['Reggae', 'EDM', 'Metal', 'Dubstep', 'Afrobeats', 'Disco', 'Techno', 'Funk', 'Electronic', 'K-Pop', 'Classical', 'Trance']","#SelfReflection,#Dreamy,#MusicTherapy,#Heartbreak,#HealingThroughMusic,#Emotional"
72,379,3,2025-01-09 07:03:23.175646,-1,"['Reggae', 'EDM', 'Metal', 'Dubstep', 'Afrobeats', 'Disco', 'Techno', 'Funk', 'Electronic', 'K-Pop', 'Classical', 'Trance']","#SelfReflection,#Dreamy,#MusicTherapy,#Heartbreak,#HealingThroughMusic,#Emotional"
82,378,0,2024-05-06 02:53:23.175656,-1,"['Blues', 'Ska', 'Jazz', 'Opera', 'Dubstep', 'Grunge', 'World', 'Electronic', 'Soul', 'Chillstep', 'Dancehall', 'Metal', 'EDM', 'Alternative', 'Synthwave', 'Country', 'Trap', 'Rock', 'Emo']","#ChillVibes,#RawEmotions,#MusicMood,#MusicTherapy,#Mood"
53,204,4,2024-03-19 00:58:23.175659,2,"['Electronic', 'Disco', 'Latin', 'Acoustic', 'Afrobeats', 'World']","#BrokenHeart,#LifeFeels"
81,267,3,2024-04-09 19:16:23.175663,1,"['Chillstep', 'Gospel', 'Indie', 'Electronic', 'Ska', 'Hip-Hop', 'Dancehall', 'Reggae', 'Lo-fi', 'Folk', 'Alternative', 'Dubstep', 'Opera', 'Soul', 'Latin', 'Acoustic', 'Country', 'Afrobeats', 'Synthwave']","#FeelsTrain,#MusicTherapy,#Heartbreak,#JustVibing"
76,138,0,2024-02-19 22:38:23.175669,-1,"['Techno', 'Indie', 'Electronic', 'Trap', 'Synthwave', 'Reggae', 'EDM']","#CryingInTheClub,#StoryOfMyLife,#FeelingsMatter,#DeepThoughts,#BrokenHeart,#SelfReflection,#Emotional,#ChillVibes,#OnMyMind,#MusicTherapy,#Soulful"
77,325,0,2025-01-21 16:09:23.175676,-1,"['Blues', 'Indie', 'Trap', 'House', 'Hip-Hop', 'Dancehall', 'Electronic', 'Ambient', 'Metal']","#LateNightVibes,#RawEmotions,#Emotional,#LoveSong,#SadBoyHours,#Relatable,#Soulful,#MusicMood"
67,215,2,2024-12-18 15:40:23.175679,-1,"['Soul', 'Hip-Hop', 'House', 'Opera', 'DrumAndBass', 'Pop', 'Blues', 'Chillstep', 'Punk', 'Classical', 'Emo', 'Metal', 'K-Pop', 'Ambient', 'Trance']","#MusicMood,#HealingThroughMusic,#OnMyMind,#CryingInTheClub,#SelfReflection,#FeelsTrain,#MusicToFeelTo,#LostInThought,#ViralSound,#LateNightVibes"
76,352,3,2024-02-22 16:28:23.175682,-1,"['Classical', 'Opera', 'World', 'Metal', 'Trap', 'Trance', 'Ska', 'DrumAndBass', 'Electronic', 'K-Pop']","#InnerPeace,#LifeFeels,#SelfReflection"
94,338,2,2024-05-06 15:40:23.175686,1,"['Punk', 'Hip-Hop', 'Funk', 'EDM', 'Ska', 'Alternative', 'Chillstep', 'Ambient', 'Indie', 'Pop']","#MusicTherapy,#BrokenHeart,#MusicMood,#DeepThoughts,#OnMyMind"
97,462,0,2024-02-14 07:29:23.175692,-1,"['Rock', 'Opera', 'House', 'K-Pop', 'Indie', 'Metal', 'Latin', 'Country', 'Dancehall', 'Hip-Hop', 'Lo-fi', 'World', 'Trance', 'Chillstep', 'Punk', 'Soul', 'Grunge', 'Dubstep']","#DeepThoughts,#LostInThought,#BrokenHeart,#SadBoyHours,#CryingInTheClub,#MusicTherapy,#MusicMood,#Emotional,#FeelingsMatter,#LateNightVibes,#LifeFeels,#InMyFeelings,#SelfReflection,#TikTokViral,#FeelsTrain"
72,443,2,2024-07-01 02:57:23.175696,2,"['Alternative', 'Trap', 'Opera', 'Dancehall', 'Ska', 'Metal', 'Classical', 'Pop', 'Reggae', 'Jazz']","#LostAndFound,#MusicToFeelTo,#Mood,#DeepThoughts,#InnerPeace,#LostInThought,#Emotional,#LateNightVibes,#Heartbreak,#StoryOfMyLife,#FeelsTrain,#HealingThroughMusic,#AloneButNotLonely"
10,113,1,2024-10-03 20:18:23.175699,-1,"['Rock', 'Punk', 'Latin', 'Jazz', 'Funk', 'K-Pop', 'Grunge', 'Techno', 'Gospel', 'Trap', 'Ska', 'House', 'Acoustic', 'Country', 'Blues', 'Soul']","#HealingThroughMusic,#LifeFeels,#LostInThought,#TikTokViral,#CryingInTheClub,#Dreamy,#BrokenHeart,#MusicMood,#MusicTherapy,#ViralSound,#Heartbreak,#InnerPeace,#CurrentMood"
74,478,2,2024-06-04 21:57:23.175702,-1,"['Disco', 'EDM', 'Lo-fi', 'Rock', 'Electronic', 'Afrobeats', 'Metal', 'Synthwave']","#ChillVibes,#ViralSound,#Dreamy,#LoveSong,#LateNightVibes,#MusicMood,#Relatable,#Emotional,#CurrentMood,#Soulful,#FeelingsMatter,#Mood,#AloneButNotLonely,#TikTokViral,#JustVibing"
48,94,2,2024-03-28 22:58:23.175705,2,"['Emo', 'Trance', 'Folk', 'Dubstep', 'Rock', 'Latin', 'Punk', 'Jazz']","#OnMyMind,#LoveSong,#MusicToFeelTo,#LostInThought,#MusicTherapy,#JustVibing,#Soulful,#InnerPeace,#TikTokViral,#DeepThoughts,#ChillVibes,#Mood,#StoryOfMyLife,#RawEmotions"
2,213,2,2024-06-02 21:35:23.175715,-1,"['Dubstep', 'Classical', 'Jazz', 'Dancehall']","#Mood,#LateNightVibes,#LifeFeels,#OnMyMind,#DeepThoughts,#StoryOfMyLife,#Heartbreak,#AloneButNotLonely,#ViralSound,#FeelsTrain,#CryingInTheClub,#SadBoyHours,#MusicTherapy,#Dreamy"
92,238,4,2024-08-01 16:54:23.175718,-1,[],"#DeepThoughts,#TikTokViral,#InMyFeelings,#MusicToFeelTo,#RawEmotions,#MusicMood,#Heartbreak,#HealingThroughMusic,#ChillVibes,#FeelsTrain,#SelfReflection"
71,49,2,2024-02-12 02:06:23.175725,-1,"['Synthwave', 'R&B', 'Techno', 'Folk', 'Afrobeats', 'House', 'Gospel', 'Grunge', 'Jazz', 'Trap', 'Funk']","#Heartbreak,#LostAndFound,#Relatable"
18,176,2,2024-12-05 05:38:23.175728,1,"['Synthwave', 'Grunge', 'Classical', 'Hip-Hop', 'Jazz', 'Techno', 'Emo', 'Country', 'Folk', 'K-Pop', 'Disco', 'EDM', 'Chillstep', 'Alternative']","#InMyFeelings,#LostAndFound,#Dreamy,#MusicMood,#ChillVibes,#HealingThroughMusic,#SadBoyHours,#JustVibing,#Mood,#FeelingsMatter,#Heartbreak,#Emotional,#MusicTherapy"
83,209,3,2024-02-19 12:39:23.175731,2,['Chillstep'],"#LifeFeels,#LostInThought,#InnerPeace,#HealingThroughMusic,#Soulful,#LostAndFound,#JustVibing,#CryingInTheClub,#Dreamy,#Relatable,#ViralSound,#Emotional,#StoryOfMyLife,#ChillVibes"
8,25,1,2024-03-15 16:23:23.175734,-1,"['Ambient', 'Metal', 'Synthwave', 'Funk']","#InnerPeace,#ChillVibes,#HealingThroughMusic,#FeelsTrain,#Soulful,#OnMyMind,#LoveSong,#LostInThought"
17,32,4,2024-10-06 06:45:23.175741,-1,"['Latin', 'DrumAndBass', 'Opera', 'Dancehall', 'Synthwave', 'Hip-Hop', 'Folk', 'Electronic', 'Funk', 'Emo', 'Metal', 'Reggae', 'Classical', 'Rock', 'Punk', 'K-Pop', 'Ska', 'Gospel', 'Afrobeats']","#AloneButNotLonely,#Dreamy,#Heartbreak,#LostAndFound,#LifeFeels,#MusicToFeelTo,#CurrentMood"
12,435,1,2024-08-05 02:01:23.175744,-1,"['R&B', 'Jazz', 'Rock', 'Grunge', 'Dancehall', 'Latin']",#LateNightVibes
57,372,2,2024-06-17 21:53:23.175754,-1,"['K-Pop', 'Hip-Hop', 'Metal', 'Synthwave', 'Jazz', 'Grunge', 'Acoustic', 'Soul', 'EDM', 'Electronic', 'House', 'Dancehall', 'Ska', 'Reggae', 'Trap', 'Opera']","#Mood,#MusicMood,#RawEmotions,#MusicToFeelTo,#InMyFeelings,#LoveSong,#Relatable,#DeepThoughts,#MusicTherapy,#Soulful,#LifeFeels"
26,378,2,2024-11-13 22:34:23.175757,2,"['Blues', 'Ska', 'Jazz', 'Opera', 'Dubstep', 'Grunge', 'World', 'Electronic', 'Soul', 'Chillstep', 'Dancehall', 'Metal', 'EDM', 'Alternative', 'Synthwave', 'Country', 'Trap', 'Rock', 'Emo']","#ChillVibes,#RawEmotions,#MusicMood,#MusicTherapy,#Mood"
64,17,0,2024-02-23 03:29:23.175760,-1,"['World', 'Opera', 'Lo-fi', 'Chillstep', 'Afrobeats', 'Jazz', 'Dubstep', 'Ambient', 'Folk', 'Country', 'Electronic', 'DrumAndBass', 'Rock', 'Emo', 'House', 'Alternative', 'Dancehall', 'Techno', 'Soul']",#DeepThoughts
23,271,3,2024-02-20 06:32:23.175763,1,"['Acoustic', 'Pop', 'Lo-fi', 'Afrobeats', 'Folk', 'Indie']","#HealingThroughMusic,#FeelingsMatter,#Relatable,#Dreamy,#BrokenHeart,#LateNightVibes,#DeepThoughts,#CryingInTheClub,#MusicMood,#InMyFeelings,#Heartbreak"
43,341,1,2024-09-29 13:47:23.175767,-1,"['Blues', 'Chillstep', 'Country', 'EDM', 'Ambient']","#LoveSong,#MusicTherapy,#LostAndFound,#AloneButNotLonely,#MusicMood,#Relatable,#CryingInTheClub,#LifeFeels,#InnerPeace,#SadBoyHours,#HealingThroughMusic,#LostInThought,#Mood,#BrokenHeart"
18,330,2,2024-11-30 22:47:23.175773,-1,"['R&B', 'Techno', 'Country', 'K-Pop', 'Dubstep', 'Metal', 'Opera', 'World', 'Pop', 'Ska', 'Funk', 'Punk', 'Afrobeats', 'Indie', 'Ambient']","#CryingInTheClub,#StoryOfMyLife,#FeelsTrain,#Heartbreak,#FeelingsMatter,#LifeFeels,#InnerPeace,#RawEmotions,#LostAndFound,#HealingThroughMusic,#CurrentMood,#BrokenHeart,#MusicToFeelTo,#SelfReflection"
46,89,0,2024-02-08 11:15:23.175776,-1,['Soul'],"#FeelsTrain,#Heartbreak,#LostAndFound,#ViralSound,#SadBoyHours,#LoveSong,#MusicMood,#LostInThought,#Emotional"
62,25,3,2024-12-15 07:04:23.175783,1,"['Ambient', 'Metal', 'Synthwave', 'Funk']","#InnerPeace,#ChillVibes,#HealingThroughMusic,#FeelsTrain,#Soulful,#OnMyMind,#LoveSong,#LostInThought"
65,200,1,2024-03-21 14:02:23.175786,-1,"['Alternative', 'Metal', 'Gospel', 'Country', 'Jazz', 'World', 'Techno', 'Chillstep', 'Reggae', 'Acoustic', 'Trance', 'EDM']",
77,26,0,2024-02-11 22:56:23.175793,1,"['Lo-fi', 'Country', 'Electronic', 'Blues', 'Gospel', 'Latin', 'Synthwave', 'K-Pop', 'Funk', 'Metal', 'Opera', 'Indie', 'Trance', 'Rock', 'Alternative', 'Chillstep', 'Techno', 'Pop']","#SadBoyHours,#InMyFeelings,#BrokenHeart,#InnerPeace"
45,118,2,2024-11-17 20:22:23.175796,-1,"['Rock', 'Opera', 'Gospel', 'Ska', 'Folk', 'Pop', 'House']","#CurrentMood,#StoryOfMyLife,#OnMyMind,#SadBoyHours,#LateNightVibes,#Emotional,#MusicMood"
68,89,4,2024-02-15 00:30:23.175799,2,['Soul'],"#FeelsTrain,#Heartbreak,#LostAndFound,#ViralSound,#SadBoyHours,#LoveSong,#MusicMood,#LostInThought,#Emotional"
60,163,1,2024-11-07 22:05:23.175802,1,"['K-Pop', 'R&B', 'Synthwave', 'Reggae', 'Trap']","#SadBoyHours,#Relatable,#LoveSong,#MusicTherapy,#MusicMood,#InnerPeace,#CryingInTheClub,#DeepThoughts"
28,377,1,2024-12-05 16:35:23.175806,-1,['Emo'],"#Soulful,#OnMyMind,#LateNightVibes,#FeelingsMatter,#JustVibing,#InMyFeelings,#MusicTherapy,#HealingThroughMusic,#BrokenHeart,#AloneButNotLonely,#Mood"
61,45,2,2024-10-21 20:57:23.175809,-1,"['Opera', 'Synthwave', 'Country']","#CryingInTheClub,#MusicToFeelTo,#ChillVibes,#StoryOfMyLife,#LostAndFound,#MusicMood,#Relatable,#JustVibing,#MusicTherapy,#CurrentMood,#Emotional,#FeelsTrain"
81,277,2,2024-05-13 23:30:23.175812,2,"['Country', 'Acoustic', 'Ambient', 'Metal', 'Hip-Hop', 'EDM', 'Latin', 'Alternative', 'Afrobeats', 'Funk', 'Pop', 'Classical', 'Opera', 'DrumAndBass', 'Chillstep', 'Trap', 'Blues', 'Ska']","#Dreamy,#RawEmotions,#LostInThought,#MusicMood"
48,123,0,2024-09-26 21:46:23.175815,-1,"['Grunge', 'Latin', 'Dancehall', 'Gospel', 'EDM', 'Reggae', 'Emo', 'Punk', 'Country', 'Trap', 'House', 'R&B', 'Disco', 'Hip-Hop', 'Acoustic', 'Ska', 'World', 'Jazz']","#RawEmotions,#CurrentMood,#InnerPeace,#MusicMood"
27,259,1,2024-05-05 19:03:23.175818,-1,"['Hip-Hop', 'Acoustic', 'Dubstep']",
90,9,1,2024-05-29 05:08:23.175825,-1,[],"#StoryOfMyLife,#Soulful,#InnerPeace,#DeepThoughts,#MusicMood,#LateNightVibes,#RawEmotions,#ChillVibes,#Mood,#LostAndFound,#MusicToFeelTo,#OnMyMind,#LifeFeels,#TikTokViral"
99,78,2,2024-08-02 03:16:23.175828,-1,"['Classical', 'House', 'Ska', 'Blues', 'Folk', 'Lo-fi', 'Grunge', 'Electronic', 'Afrobeats', 'Disco', 'Hip-Hop', 'Trance', 'Rock', 'Techno', 'Opera', 'Indie']","#ViralSound,#TikTokViral,#FeelingsMatter,#LostInThought,#Dreamy,#MusicMood,#ChillVibes,#CryingInTheClub,#AloneButNotLonely,#MusicToFeelTo,#MusicTherapy"
3,307,1,2024-05-05 03:26:23.175831,1,"['Opera', 'DrumAndBass', 'Ambient', 'Metal', 'Reggae', 'Electronic', 'Country', 'Hip-Hop']","#ChillVibes,#MusicToFeelTo,#Relatable,#InnerPeace,#OnMyMind,#CryingInTheClub,#DeepThoughts,#LoveSong,#ViralSound,#SelfReflection,#Dreamy,#RawEmotions,#Emotional"
